domain_id,domain,tld,domain_length,subdomain_count,hyphen_count,digit_count,contains_fifa_keyword,contains_ticket_keyword,contains_official_keyword,contains_stream_keyword,contains_reward_keyword,typosquat_distance_to_fifa,registrar,whois_age_days,is_privacy_protected,ssl_status,ssl_issuer,ssl_valid_days_remaining,ip_address,hosting_country,asn_provider,visual_similarity_score,phishing_probability,malware_signature_match,blacklist_source,social_media_mentions,osint_report_count,redirect_chain_length,has_payment_page,has_login_form,threat_type,risk_score,severity,status,recommended_action,detection_timestamp
DOM05290,fwc2026-verified2027.cam,.cam,24,0,1,8,1,0,1,0,0,17,OVH SAS,114,0,Self-Signed,Sectigo,84,41.68.136.75,Brazil,Choopa LLC (Vultr),90.0,74.7,0,Internal OSINT,9,1,0,1,1,Brand Impersonation,61,High,Pending Block,"Block Domain, Notify Analysts",2026-04-01 22:32:07
DOM05291,wc2026a26.help,.help,14,0,0,6,1,0,0,0,0,8,Namesilo LLC,37,0,Self-Signed,Sectigo,43,252.198.231.22,China,G-Core Labs,22.8,41.5,0,PhishTank,14,3,1,1,0,Malware Distribution,46,Medium,Notified,Flag for Manual Review,2026-01-21 17:18:38
DOM05292,fifaworldcupscore2026.org,.org,25,0,0,4,1,0,0,0,1,9,OVH SAS,28,0,Invalid,GlobalSign,0,147.12.15.37,Germany,Choopa LLC (Vultr),68.3,53.7,0,Internal OSINT,4,1,1,1,1,Phishing,81,High,Blocked,"Block Domain, Notify Analysts",2026-03-23 04:33:00
DOM05293,wc2026a.authentic.org,.org,21,1,0,4,1,0,1,0,0,16,Porkbun LLC,44,1,Expired,Self-Signed,0,119.230.64.214,United States,Alibaba Cloud,97.0,64.8,0,Google Safe Browsing,13,9,1,0,1,Brand Impersonation,77,High,Notified,"Block Domain, Notify Analysts",2026-03-31 00:13:50
DOM05294,flfa-gift.live,.live,14,0,1,0,0,0,0,1,1,6,PDR Ltd,7,0,Self-Signed,Let's Encrypt,25,75.223.236.5,Netherlands,M247 Ltd,43.9,48.1,0,PhishTank,4,3,1,1,1,Phishing,67,High,Notified,"Block Domain, Notify Analysts",2026-05-08 04:56:37
DOM05295,fifa.passes27.cam,.cam,17,1,0,2,1,1,0,0,0,9,Porkbun LLC,48,1,Expired,Sectigo,0,181.199.136.163,Ukraine,Contabo GmbH,91.7,60.4,0,OpenPhish,13,3,2,1,1,Fake Ticketing,75,High,Blocked,"Block Domain, Notify Analysts",2026-02-28 10:30:39
DOM05296,fifa2026262027.live,.live,19,0,0,10,1,0,0,1,0,10,NameCheap Inc,115,1,Self-Signed,Self-Signed,62,210.35.149.226,Indonesia,Contabo GmbH,83.9,98.4,0,Google Safe Browsing,13,2,2,0,0,Malware Distribution,44,Medium,Notified,Flag for Manual Review,2026-04-13 19:27:38
DOM05297,fifaworldcup.bonus2026.top,.top,26,1,0,4,1,0,0,0,1,10,OVH SAS,26,0,Self-Signed,DigiCert,2,86.211.194.8,Vietnam,Tencent Cloud,64.4,59.6,0,OpenPhish,6,2,2,1,1,Phishing,90,Critical,Pending Block,"Block Domain, Notify Analysts",2026-06-20 04:40:03
DOM05298,fifa2026watch.club,.club,18,0,0,4,1,0,0,1,0,9,Tucows Domains,93,1,Self-Signed,DigiCert,41,148.125.225.175,Germany,Alibaba Cloud,77.2,96.7,0,Google Safe Browsing,7,12,0,0,0,Illegal Streaming,50,Medium,Under Review,Flag for Manual Review,2026-01-05 00:43:23
DOM05299,worldcup.shop2026.org,.org,21,1,0,4,1,0,0,0,0,13,Tucows Domains,20,1,Expired,Self-Signed,0,111.178.101.55,China,Hetzner Online GmbH,34.9,79.2,0,Internal OSINT,7,12,3,1,1,Malware Distribution,77,High,Blocked,"Block Domain, Notify Analysts",2026-05-11 21:44:11
DOM05300,fifaworldcup-stream.shop,.shop,24,0,1,0,1,0,0,1,0,7,Name.com Inc,7,0,Self-Signed,Sectigo,78,180.227.189.254,Mexico,Hetzner Online GmbH,88.8,77.5,0,URLhaus,25,1,4,1,1,Illegal Streaming,93,Critical,Pending Block,"Block Domain, Notify Analysts",2026-02-04 08:47:44
DOM05301,fifaworldcup.shop.buzz,.buzz,22,1,0,0,1,0,0,0,0,5,Porkbun LLC,65,1,Valid,Let's Encrypt,26,119.77.238.15,Indonesia,Hetzner Online GmbH,64.4,60.1,0,OpenPhish,25,6,2,1,0,Malware Distribution,34,Medium,Notified,Flag for Manual Review,2026-07-01 09:37:44
DOM05302,worldcup.broadcast.club,.club,23,1,0,0,1,0,0,1,0,14,Google Domains,82,0,Valid,Not Applicable,49,202.226.93.193,Netherlands,Alibaba Cloud,39.0,51.3,0,Internal OSINT,4,6,2,0,0,Illegal Streaming,20,Low,Monitor,Monitor Domain,2026-06-11 00:55:45
DOM05303,fifa202626.sale,.sale,15,0,0,6,1,0,0,0,0,6,Google Domains,75,0,Invalid,GlobalSign,0,117.241.90.96,Brazil,G-Core Labs,48.6,74.1,0,PhishTank,22,4,4,1,1,Malware Distribution,47,Medium,Under Review,Flag for Manual Review,2026-05-12 15:56:11
DOM05304,worldcupwatch.net,.net,17,0,0,0,1,0,0,1,0,9,NameCheap Inc,87,0,Self-Signed,Not Applicable,57,241.134.1.106,Russia,Choopa LLC (Vultr),93.5,91.8,1,Internal OSINT,0,8,3,0,1,Illegal Streaming,73,High,Pending Block,"Block Domain, Notify Analysts",2026-03-03 08:55:00
DOM05305,wc2026world2026.live,.live,20,0,0,8,1,0,0,1,0,10,Name.com Inc,8,1,Valid,Not Applicable,74,89.232.138.116,Mexico,Tencent Cloud,24.5,95.9,0,OpenPhish,7,4,2,0,0,Malware Distribution,44,Medium,Under Review,Flag for Manual Review,2026-03-07 17:05:48
DOM05306,fifa2026.freetv.click,.click,21,1,0,4,1,0,0,1,0,11,Dynadot LLC,92,1,Expired,Sectigo,0,174.204.125.29,Germany,Tencent Cloud,78.6,50.6,0,Google Safe Browsing,6,6,3,1,1,Illegal Streaming,61,High,Blocked,"Block Domain, Notify Analysts",2026-04-22 23:27:15
DOM05307,wc2026a-reservation27.fit,.fit,25,0,1,6,1,1,0,0,0,19,OVH SAS,6,1,Invalid,DigiCert,0,234.13.184.205,Indonesia,M247 Ltd,85.1,83.6,0,OpenPhish,11,5,1,1,1,Fake Ticketing,85,High,Notified,"Block Domain, Notify Analysts",2026-02-22 12:28:03
DOM05308,fifaworldcup.world.live,.live,23,1,0,0,1,0,0,1,0,6,Dynadot LLC,66,1,Invalid,Not Applicable,0,67.137.247.184,Romania,Contabo GmbH,89.4,76.9,0,Google Safe Browsing,21,4,1,1,0,Malware Distribution,50,Medium,Notified,Flag for Manual Review,2026-05-23 15:33:22
DOM05309,fwc2026.prize26.click,.click,21,1,0,6,1,0,0,0,1,13,OVH SAS,43,0,Valid,DigiCert,58,27.103.187.122,Germany,Alibaba Cloud,51.8,60.5,0,OpenPhish,21,11,0,1,1,Phishing,49,Medium,Notified,Flag for Manual Review,2026-01-19 14:04:48
DOM05310,wc2026.world.click,.click,18,1,0,4,1,0,0,0,0,10,NameCheap Inc,117,0,Valid,Sectigo,6,217.157.164.53,Mexico,Alibaba Cloud,91.5,79.9,0,PhishTank,9,10,2,0,0,Malware Distribution,27,Low,Under Review,Monitor Domain,2026-06-28 07:39:31
DOM05311,wc2026-club26.click,.click,19,0,1,6,1,0,0,0,0,12,NameCheap Inc,110,0,Self-Signed,GlobalSign,34,24.150.150.84,Vietnam,Choopa LLC (Vultr),57.5,65.0,0,OpenPhish,8,11,0,1,0,Malware Distribution,52,Medium,Under Review,Flag for Manual Review,2026-02-23 15:59:09
DOM05312,worldcup-freetv27.live,.live,22,0,1,2,1,0,0,1,0,13,Dynadot LLC,13,1,Invalid,Let's Encrypt,0,200.6.148.102,United States,OVH SAS,33.5,59.5,0,Internal OSINT,9,12,2,0,0,Illegal Streaming,67,High,Notified,"Block Domain, Notify Analysts",2026-04-30 01:23:26
DOM05313,worldcup.stream2027.online,.online,26,1,0,4,1,0,0,1,0,15,GoDaddy.com LLC,25,1,Expired,Self-Signed,0,62.174.224.117,Vietnam,DigitalOcean LLC,65.7,76.9,1,Internal OSINT,0,6,1,1,1,Illegal Streaming,100,Critical,Blocked,"Block Domain, Notify Analysts",2026-03-29 01:23:31
DOM05314,fifa-262027.info,.info,16,0,1,6,1,0,0,0,0,7,OVH SAS,96,1,Self-Signed,Sectigo,61,27.239.90.234,India,Tencent Cloud,73.8,53.8,1,OpenPhish,8,10,1,1,1,Malware Distribution,82,High,Blocked,"Block Domain, Notify Analysts",2026-05-25 19:03:22
DOM05315,worldcupa-live.site,.site,19,0,1,0,1,0,0,1,0,10,Google Domains,64,1,Expired,Sectigo,0,138.108.17.220,Mexico,Hetzner Online GmbH,49.7,43.0,0,Internal OSINT,22,4,1,0,1,Illegal Streaming,55,Medium,Under Review,Flag for Manual Review,2026-05-11 03:04:10
DOM05316,fifaofficial.net,.net,16,0,0,0,1,0,1,0,0,7,PDR Ltd,25,0,Valid,Self-Signed,52,148.46.70.176,Ukraine,Alibaba Cloud,59.8,83.4,1,URLhaus,6,0,0,1,1,Brand Impersonation,82,High,Blocked,"Block Domain, Notify Analysts",2026-05-28 21:24:18
DOM05317,fifatickets.org,.org,15,0,0,0,1,1,0,0,0,7,Google Domains,58,1,Invalid,GlobalSign,0,254.62.9.225,Russia,Amazon AWS,60.3,80.7,1,Internal OSINT,4,11,0,1,1,Fake Ticketing,87,Critical,Pending Block,"Block Domain, Notify Analysts",2026-01-15 02:59:36
DOM05318,fwc2026authorised.online,.online,24,0,0,4,1,0,1,0,0,14,Dynadot LLC,69,0,Self-Signed,Sectigo,44,192.73.108.81,Romania,OVH SAS,68.2,93.6,0,Google Safe Browsing,16,3,3,0,1,Brand Impersonation,53,Medium,Notified,Flag for Manual Review,2026-04-09 06:42:22
DOM05319,worldcup.bonus.xyz,.xyz,18,1,0,0,1,0,0,0,1,10,NameCheap Inc,38,1,Self-Signed,GlobalSign,30,130.62.160.95,Indonesia,Alibaba Cloud,58.8,81.5,1,OpenPhish,12,7,0,1,1,Phishing,89,Critical,Blocked,"Block Domain, Notify Analysts",2026-01-30 08:44:01
DOM05320,wc2026-verified27.cam,.cam,21,0,1,6,1,0,1,0,0,15,Namesilo LLC,42,1,Self-Signed,Self-Signed,41,164.23.25.146,Ukraine,Alibaba Cloud,20.6,82.8,0,PhishTank,18,3,4,0,0,Brand Impersonation,55,Medium,Notified,Flag for Manual Review,2026-03-23 03:55:57
DOM05321,worldcup.bonus.com,.com,18,1,0,0,1,0,0,0,1,10,Dynadot LLC,4,0,Invalid,DigiCert,0,76.183.136.147,Ukraine,Alibaba Cloud,93.4,96.2,0,PhishTank,21,6,4,1,1,Phishing,89,Critical,Pending Block,"Block Domain, Notify Analysts",2026-01-03 03:37:45
DOM05322,fwc2026a-tickets.sale,.sale,21,0,1,4,1,1,0,0,0,14,GoDaddy.com LLC,18,1,Valid,GlobalSign,63,68.48.192.170,Romania,Contabo GmbH,93.8,54.6,0,Google Safe Browsing,1,1,3,0,1,Fake Ticketing,68,High,Notified,"Block Domain, Notify Analysts",2026-03-04 07:22:09
DOM05323,worldcup-prize2026.xyz,.xyz,22,0,1,4,1,0,0,0,1,14,Namesilo LLC,67,0,Valid,Let's Encrypt,51,172.84.32.13,United States,OVH SAS,34.6,87.3,0,Google Safe Browsing,11,12,3,1,1,Phishing,39,Medium,Under Review,Flag for Manual Review,2026-04-01 13:37:15
DOM05324,fifa2026.ticket2027.xyz,.xyz,23,1,0,8,1,1,0,0,0,14,Google Domains,78,1,Valid,Self-Signed,89,229.9.125.230,Romania,M247 Ltd,41.5,74.1,0,Internal OSINT,13,6,0,1,1,Fake Ticketing,40,Medium,Notified,Flag for Manual Review,2026-03-11 08:18:22
DOM05325,fifawatch.org,.org,13,0,0,0,1,0,0,1,0,5,Name.com Inc,42,1,Valid,DigiCert,62,51.114.19.55,India,DigitalOcean LLC,53.2,83.2,0,OpenPhish,3,0,1,1,1,Illegal Streaming,38,Medium,Under Review,Flag for Manual Review,2026-03-12 07:41:13
DOM05326,fifa-26.info,.info,12,0,1,2,1,0,0,0,0,3,Tucows Domains,40,1,Self-Signed,DigiCert,57,237.151.43.99,United States,G-Core Labs,92.8,74.6,0,URLhaus,22,8,2,0,0,Malware Distribution,66,High,Notified,"Block Domain, Notify Analysts",2026-02-05 02:41:04
DOM05327,fwc2026-fan.net,.net,15,0,1,4,1,0,0,0,0,8,PDR Ltd,47,1,Invalid,Sectigo,0,127.88.125.106,Germany,Amazon AWS,30.7,61.9,0,PhishTank,16,0,3,0,0,Malware Distribution,49,Medium,Notified,Flag for Manual Review,2026-05-25 19:35:11
DOM05328,fifa-hub.xyz,.xyz,12,0,1,0,1,0,0,0,0,4,Namesilo LLC,78,0,Invalid,Let's Encrypt,0,121.166.247.195,Netherlands,Tencent Cloud,52.6,63.7,1,Internal OSINT,1,3,3,1,1,Malware Distribution,67,High,Blocked,"Block Domain, Notify Analysts",2026-03-16 08:19:05
DOM05329,wc2026-authorised.site,.site,22,0,1,4,1,0,1,0,0,15,Name.com Inc,71,1,Valid,Not Applicable,66,37.142.197.97,United States,DigitalOcean LLC,41.1,93.1,1,URLhaus,16,8,1,1,1,Brand Impersonation,42,Medium,Under Review,Flag for Manual Review,2026-02-09 13:42:08
DOM05330,fwc2026score.net,.net,16,0,0,4,1,0,0,0,1,11,Google Domains,52,1,Valid,Sectigo,28,129.15.212.68,Germany,Tencent Cloud,22.1,43.8,0,OpenPhish,25,7,3,1,1,Phishing,31,Medium,Notified,Flag for Manual Review,2026-02-11 02:24:45
DOM05331,fifa-hub27.buzz,.buzz,15,0,1,2,1,0,0,0,0,6,Tucows Domains,107,0,Valid,GlobalSign,61,247.212.127.38,China,Choopa LLC (Vultr),26.3,44.4,0,Google Safe Browsing,1,3,1,1,0,Malware Distribution,33,Medium,Under Review,Flag for Manual Review,2026-05-08 04:03:43
DOM05332,wc2026-club2027.click,.click,21,0,1,8,1,0,0,0,0,14,Name.com Inc,111,0,Self-Signed,GlobalSign,70,34.184.60.161,Ukraine,Tencent Cloud,89.5,61.1,0,Internal OSINT,8,12,4,1,1,Malware Distribution,58,Medium,Under Review,Flag for Manual Review,2026-03-03 17:38:22
DOM05333,fifa2026.prize2027.live,.live,23,1,0,8,1,0,0,1,1,13,Name.com Inc,20,0,Self-Signed,Let's Encrypt,13,76.145.30.144,Vietnam,Tencent Cloud,47.2,69.7,0,Google Safe Browsing,0,12,3,0,1,Phishing,69,High,Notified,"Block Domain, Notify Analysts",2026-05-23 06:20:12
DOM05334,flfa-reservation26.sale,.sale,23,0,1,2,0,1,0,0,0,14,OVH SAS,17,1,Valid,GlobalSign,73,156.178.13.160,Germany,Alibaba Cloud,60.8,75.9,0,Google Safe Browsing,22,1,0,0,0,Fake Ticketing,34,Medium,Notified,Flag for Manual Review,2026-06-17 15:18:36
DOM05335,fifaworldcup-gift.site,.site,22,0,1,0,1,0,0,0,1,5,PDR Ltd,94,1,Self-Signed,Let's Encrypt,1,194.217.219.50,Vietnam,Choopa LLC (Vultr),80.9,72.8,1,OpenPhish,18,8,1,0,0,Phishing,73,High,Notified,"Block Domain, Notify Analysts",2026-05-14 12:38:54
DOM05336,worldcupreward.site,.site,19,0,0,0,1,0,0,0,1,10,Tucows Domains,105,1,Self-Signed,Self-Signed,83,97.176.234.123,China,Alibaba Cloud,23.6,91.7,1,Google Safe Browsing,7,0,3,1,0,Phishing,59,Medium,Notified,Flag for Manual Review,2026-04-25 19:08:05
DOM05337,fwc2026-ticket.live,.live,19,0,1,4,1,1,0,1,0,12,Namesilo LLC,84,1,Valid,Let's Encrypt,22,77.99.51.241,Russia,M247 Ltd,49.4,85.6,0,Google Safe Browsing,21,12,4,1,1,Fake Ticketing,27,Low,Monitor,Monitor Domain,2026-05-18 14:26:27
DOM05338,worldcup-world.net,.net,18,0,1,0,1,0,0,0,0,10,PDR Ltd,63,1,Valid,Sectigo,63,19.121.203.238,India,Hetzner Online GmbH,56.5,87.1,0,URLhaus,15,1,4,1,1,Malware Distribution,40,Medium,Notified,Flag for Manual Review,2026-01-01 22:56:16
DOM05339,fifa-reward2027.cam,.cam,19,0,1,4,1,0,0,0,1,9,Name.com Inc,29,1,Expired,GlobalSign,0,115.117.35.49,Netherlands,G-Core Labs,69.7,53.4,0,URLhaus,2,0,2,0,1,Phishing,70,High,Notified,"Block Domain, Notify Analysts",2026-06-29 02:52:12
DOM05340,fwc2026-official26.help,.help,23,0,1,6,1,0,1,0,0,15,Dynadot LLC,31,1,Valid,DigiCert,81,18.86.159.56,Netherlands,DigitalOcean LLC,88.3,69.0,0,Internal OSINT,13,10,2,0,0,Brand Impersonation,49,Medium,Under Review,Flag for Manual Review,2026-05-17 16:34:16
DOM05341,fifaworldcup-prize27.xyz,.xyz,24,0,1,2,1,0,0,0,1,8,Namesilo LLC,91,0,Expired,DigiCert,0,194.8.186.3,Germany,Tencent Cloud,70.7,71.5,0,URLhaus,14,4,3,0,1,Phishing,47,Medium,Under Review,Flag for Manual Review,2026-03-19 09:02:19
DOM05342,fifa2026.giveaway2027.live,.live,26,1,0,8,1,0,0,1,1,17,Porkbun LLC,36,0,Self-Signed,Not Applicable,51,10.54.149.120,Indonesia,OVH SAS,69.7,65.3,1,URLhaus,9,0,1,1,0,Phishing,85,High,Notified,"Block Domain, Notify Analysts",2026-06-02 00:17:13
DOM05343,fifa2026.authentic.club,.club,23,1,0,4,1,0,1,0,0,13,NameCheap Inc,51,1,Invalid,DigiCert,0,145.187.3.103,China,M247 Ltd,62.0,90.1,0,Internal OSINT,5,10,4,0,0,Brand Impersonation,54,Medium,Under Review,Flag for Manual Review,2026-02-09 18:08:05
DOM05344,fifa.giveaway27.club,.club,20,1,0,2,1,0,0,0,1,11,PDR Ltd,50,1,Invalid,Self-Signed,0,123.245.172.201,United States,Amazon AWS,74.6,79.0,0,Google Safe Browsing,20,9,1,1,1,Phishing,71,High,Blocked,"Block Domain, Notify Analysts",2026-03-08 11:40:01
DOM05345,fifa2026-freetv2026.online,.online,26,0,1,8,1,0,0,1,0,14,GoDaddy.com LLC,56,0,Expired,DigiCert,0,225.94.113.13,Ukraine,M247 Ltd,24.8,73.5,0,Internal OSINT,15,2,4,0,0,Illegal Streaming,53,Medium,Under Review,Flag for Manual Review,2026-03-24 06:26:46
DOM05346,adidas.com,.com,10,0,0,0,0,0,0,0,0,4,Tucows Domains,5869,0,Valid,GlobalSign,131,228.212.112.53,Romania,Choopa LLC (Vultr),13.8,8.4,0,,2,0,0,0,1,Legitimate,10,Low,Not Flagged,No Action Needed,2026-04-10 22:57:07
DOM05347,fifa2026.authorised27.help,.help,26,1,0,6,1,0,1,0,0,15,Namesilo LLC,87,0,Valid,Let's Encrypt,52,48.196.109.128,Brazil,Choopa LLC (Vultr),52.1,43.5,1,Internal OSINT,9,1,3,0,0,Brand Impersonation,33,Medium,Under Review,Flag for Manual Review,2026-02-06 16:16:55
DOM05348,worldcupauthorised27.cam,.cam,24,0,0,2,1,0,1,0,0,16,Dynadot LLC,106,1,Invalid,Let's Encrypt,0,227.174.183.39,Netherlands,M247 Ltd,96.0,58.1,0,Internal OSINT,19,1,2,1,1,Brand Impersonation,64,High,Pending Block,"Block Domain, Notify Analysts",2026-02-15 03:48:51
DOM05349,wc2026-ticket.top,.top,17,0,1,4,1,1,0,0,0,12,NameCheap Inc,110,0,Invalid,Sectigo,0,243.13.6.185,India,OVH SAS,81.7,62.0,0,Internal OSINT,23,3,2,1,0,Fake Ticketing,56,Medium,Notified,Flag for Manual Review,2026-04-14 13:11:15
DOM05350,fifa2026-reservation.help,.help,25,0,1,4,1,1,0,0,0,15,Tucows Domains,50,0,Valid,Sectigo,86,86.66.215.85,Brazil,Tencent Cloud,62.5,42.5,0,Google Safe Browsing,7,0,1,0,1,Fake Ticketing,49,Medium,Notified,Flag for Manual Review,2026-03-15 19:40:07
DOM05351,fifa-freetv.shop,.shop,16,0,1,0,1,0,0,1,0,7,Name.com Inc,39,1,Self-Signed,Self-Signed,49,222.11.10.113,Brazil,Choopa LLC (Vultr),29.3,96.8,0,Internal OSINT,25,2,1,1,0,Illegal Streaming,51,Medium,Under Review,Flag for Manual Review,2026-02-02 22:49:53
DOM05352,wc2026.reward26.buzz,.buzz,20,1,0,6,1,0,0,0,1,14,Google Domains,47,1,Valid,Not Applicable,34,222.131.205.195,Ukraine,Amazon AWS,50.2,80.3,0,URLhaus,7,4,2,1,1,Phishing,38,Medium,Under Review,Flag for Manual Review,2026-03-23 13:55:55
DOM05353,fifa2026-freetv.shop,.shop,20,0,1,4,1,0,0,1,0,11,Porkbun LLC,106,1,Self-Signed,Self-Signed,72,197.17.148.157,Mexico,Hetzner Online GmbH,55.8,88.0,0,Google Safe Browsing,12,10,3,1,1,Illegal Streaming,48,Medium,Notified,Flag for Manual Review,2026-02-20 05:09:38
DOM05354,fifa2026-watch.xyz,.xyz,18,0,1,4,1,0,0,1,0,10,GoDaddy.com LLC,53,0,Invalid,Self-Signed,0,70.218.177.156,Romania,Tencent Cloud,78.2,79.4,0,URLhaus,5,5,0,0,0,Illegal Streaming,54,Medium,Under Review,Flag for Manual Review,2026-03-02 11:28:33
DOM05355,fwc2026.authorised.top,.top,22,1,0,4,1,0,1,0,0,15,NameCheap Inc,80,0,Self-Signed,Let's Encrypt,33,137.209.83.89,Vietnam,Choopa LLC (Vultr),30.1,83.1,0,PhishTank,20,2,3,1,1,Brand Impersonation,56,Medium,Notified,Flag for Manual Review,2026-03-15 07:08:23
DOM05356,wc2026.authorised2027.org,.org,25,1,0,8,1,0,1,0,0,17,PDR Ltd,26,1,Valid,Not Applicable,8,124.18.37.231,Ukraine,Hetzner Online GmbH,50.3,68.6,0,Google Safe Browsing,1,11,2,1,1,Brand Impersonation,57,Medium,Notified,Flag for Manual Review,2026-06-24 23:43:28
DOM05357,wc2026.reward2027.xyz,.xyz,21,1,0,8,1,0,0,0,1,15,Porkbun LLC,48,1,Valid,Let's Encrypt,0,3.217.21.79,China,OVH SAS,22.3,91.6,0,Google Safe Browsing,4,12,0,1,0,Phishing,42,Medium,Under Review,Flag for Manual Review,2026-02-18 08:12:18
DOM05358,fifa2026.gift27.online,.online,22,1,0,6,1,0,0,0,1,11,GoDaddy.com LLC,38,1,Invalid,Let's Encrypt,0,175.88.19.142,Vietnam,Choopa LLC (Vultr),77.0,40.4,0,Google Safe Browsing,14,6,0,0,1,Phishing,71,High,Blocked,"Block Domain, Notify Analysts",2026-03-21 12:02:57
DOM05359,flfaworldcup.bonus.net,.net,22,1,0,0,1,0,0,0,1,7,Name.com Inc,106,0,Valid,DigiCert,12,113.156.247.153,Russia,M247 Ltd,45.0,86.8,0,Internal OSINT,20,3,2,1,0,Phishing,35,Medium,Notified,Flag for Manual Review,2026-01-31 22:14:04
DOM05360,fifaauthorised2026.sale,.sale,23,0,0,4,1,0,1,0,0,11,Porkbun LLC,95,1,Expired,GlobalSign,0,28.247.88.87,United States,Contabo GmbH,66.1,68.5,0,Internal OSINT,12,11,3,0,1,Brand Impersonation,51,Medium,Notified,Flag for Manual Review,2026-04-20 02:41:46
DOM05361,seatgeek.com,.com,12,0,0,0,0,0,0,0,0,8,Dynadot LLC,2153,0,Valid,Sectigo,68,97.36.252.119,Mexico,Amazon AWS,8.5,8.7,0,,2,0,0,1,1,Legitimate,12,Low,Not Flagged,No Action Needed,2026-01-31 15:31:26
DOM05362,fifa-booking27.club,.club,19,0,1,2,1,1,0,0,0,9,Tucows Domains,20,1,Invalid,GlobalSign,0,222.1.1.120,Brazil,DigitalOcean LLC,62.2,65.1,0,OpenPhish,2,5,3,1,0,Fake Ticketing,74,High,Notified,"Block Domain, Notify Analysts",2026-05-15 10:37:27
DOM05363,wc2026abonus.shop,.shop,17,0,0,4,1,0,0,0,1,11,Namesilo LLC,3,0,Invalid,GlobalSign,0,64.13.42.212,China,Hetzner Online GmbH,86.7,84.4,0,OpenPhish,21,1,2,1,0,Phishing,82,High,Blocked,"Block Domain, Notify Analysts",2026-03-20 19:25:24
DOM05364,fifa-store.fit,.fit,14,0,1,0,1,0,0,0,0,6,OVH SAS,37,0,Expired,Let's Encrypt,0,194.223.106.163,Indonesia,M247 Ltd,54.8,49.0,0,URLhaus,7,11,3,1,1,Malware Distribution,68,High,Blocked,"Block Domain, Notify Analysts",2026-01-01 02:53:59
DOM05365,fifa2026-reservation27.info,.info,27,0,1,6,1,1,0,0,0,17,Porkbun LLC,18,0,Self-Signed,Not Applicable,60,206.106.235.2,Romania,Amazon AWS,25.0,42.2,0,Google Safe Browsing,15,6,1,0,0,Fake Ticketing,57,Medium,Notified,Flag for Manual Review,2026-03-26 01:22:51
DOM05366,fwc2026.bonus27.xyz,.xyz,19,1,0,6,1,0,0,0,1,13,Dynadot LLC,1,0,Invalid,Sectigo,0,19.92.188.147,Russia,Amazon AWS,69.0,91.8,0,OpenPhish,22,6,3,1,1,Phishing,81,High,Notified,"Block Domain, Notify Analysts",2026-05-06 02:08:36
DOM05367,fifaworldcup.booking.online,.online,27,1,0,0,1,1,0,0,0,8,Porkbun LLC,24,1,Invalid,Self-Signed,0,11.42.151.227,United States,M247 Ltd,28.3,44.6,1,URLhaus,15,7,3,0,0,Fake Ticketing,85,High,Notified,"Block Domain, Notify Analysts",2026-02-24 03:23:55
DOM05368,fifawatch2026.fit,.fit,17,0,0,4,1,0,0,1,0,8,Dynadot LLC,81,1,Valid,GlobalSign,67,159.230.177.68,Netherlands,Tencent Cloud,43.8,78.8,0,PhishTank,5,8,3,0,1,Illegal Streaming,34,Medium,Notified,Flag for Manual Review,2026-01-20 21:53:30
DOM05369,fifa2026prize.online,.online,20,0,0,4,1,0,0,0,1,9,Dynadot LLC,69,1,Invalid,GlobalSign,0,165.17.211.5,Russia,Contabo GmbH,34.2,65.5,0,URLhaus,20,2,0,1,0,Phishing,38,Medium,Notified,Flag for Manual Review,2026-03-31 04:12:49
DOM05370,fwc2026-zone.cam,.cam,16,0,1,4,1,0,0,0,0,11,PDR Ltd,26,1,Expired,Not Applicable,0,183.95.104.54,Ukraine,Hetzner Online GmbH,86.3,90.7,0,OpenPhish,23,11,3,1,1,Malware Distribution,89,Critical,Pending Block,"Block Domain, Notify Analysts",2026-01-22 15:11:49
DOM05371,fwc2026a-reward.buzz,.buzz,20,0,1,4,1,0,0,0,1,13,PDR Ltd,30,0,Invalid,Self-Signed,0,52.247.90.116,United States,OVH SAS,45.3,63.3,0,Internal OSINT,11,12,0,0,1,Phishing,51,Medium,Under Review,Flag for Manual Review,2026-02-23 19:52:16
DOM05372,fifaworldcup.hub2027.buzz,.buzz,25,1,0,4,1,0,0,0,0,8,NameCheap Inc,5,1,Invalid,Let's Encrypt,0,104.4.80.205,Vietnam,Tencent Cloud,30.7,83.5,1,Internal OSINT,8,12,4,0,0,Malware Distribution,80,High,Pending Block,"Block Domain, Notify Analysts",2026-03-08 11:47:00
DOM05373,fifaworldcuptickets.sale,.sale,24,0,0,0,1,1,0,0,0,7,PDR Ltd,15,1,Invalid,Self-Signed,0,61.155.112.24,United States,G-Core Labs,78.6,68.8,0,OpenPhish,2,2,0,1,1,Fake Ticketing,84,High,Blocked,"Block Domain, Notify Analysts",2026-06-17 07:37:20
DOM05374,fifa.26.help,.help,12,1,0,2,1,0,0,0,0,3,PDR Ltd,93,1,Self-Signed,Not Applicable,56,204.44.66.50,India,DigitalOcean LLC,22.2,48.6,0,Internal OSINT,3,2,0,1,1,Malware Distribution,57,Medium,Under Review,Flag for Manual Review,2026-04-25 10:02:06
